"population","households","households.scaled","population.scaled"
2311,529,0.0869779677737586,0.0647665489602601
1213,390,0.0641236435383098,0.0339947312370383
1276,358,0.058862216376192,0.0357603273359117
1916,438,0.0720157842814863,0.053696541673673
1807,464,0.076290693850707,0.050641780169273
529,123,0.02022361065439,0.0148254021635559
1153,282,0.0463663268661624,0.0323132111428732
1783,402,0.0660966787241039,0.049969172131607
621,144,0.0236764222295298,0.017403732974609
1510,374,0.0614929299572509,0.0423182557031557
799,221,0.0363367313383755,0.0223922425872989
3298,949,0.156034199276554,0.0924275545092764
1768,528,0.0868135481749425,0.0495487921080657
2044,557,0.0915817165406116,0.0572837845412253
2327,661,0.108681354817494,0.0652149543187041
818,281,0.0462019072673463,0.0229247239504512
912,293,0.0481749424531404,0.0255591054313099
727,201,0.033048339362052,0.0203744184743008
1568,470,0.0772772114436041,0.0439437251275153
1246,547,0.0899375205524499,0.0349195672888291
1227,448,0.0736599802696481,0.0343870859256768
1357,498,0.0818809602104571,0.0380303794630346
1417,444,0.0730023018743834,0.0397118995571997
1303,366,0.0601775731667215,0.036517011378286
511,188,0.0309108845774416,0.0143209461353063
2247,583,0.0958566261098323,0.0629729275264839
1206,384,0.0631371259454127,0.033798553892719
1271,394,0.0647813219335745,0.0356202006613979
1154,334,0.0549161460046037,0.0323412364777759
2450,740,0.121670503123972,0.0686620705117426
1992,458,0.0753041762578099,0.0558264671262822
1509,403,0.0662610983229201,0.0422902303682529
1010,231,0.0379809273265373,0.0283055882517796
1730,472,0.0776060506412364,0.0484838293817611
3080,770,0.126603091088458,0.0863180315004764
880,237,0.0389674449194344,0.0246622947144218
1118,275,0.0452153896744492,0.0313323244212768
775,188,0.0309108845774416,0.0217196345496329
3612,887,0.145840184149951,0.101227509668741
1295,380,0.062479447550148,0.036292808699064
890,247,0.0406116409075962,0.0249425480634494
2182,651,0.107037158829332,0.0611512807578051
1353,344,0.0565603419927655,0.0379182781234236
1165,380,0.062479447550148,0.0326495151617062
1731,471,0.0774416310424203,0.0485118547166639
898,271,0.0445577112791845,0.0251667507426714
859,230,0.0378165077277211,0.024073762681464
1080,353,0.0580401183821111,0.0302673616949723
1558,458,0.0753041762578099,0.0436634717784878
982,356,0.0585333771785597,0.0275208788745025
853,238,0.0391318645182506,0.0239056106720475
939,276,0.0453798092732654,0.0263157894736842
1026,312,0.0512989148306478,0.0287539936102236
1413,405,0.0665899375205525,0.0395997982175887
1751,613,0.100789214074318,0.0490723614147189
1329,322,0.0529431108188096,0.0372456700857575
1363,433,0.0711936862874055,0.0381985314724511
982,333,0.0547517264057876,0.0275208788745025
791,316,0.0519565932259125,0.0221680399080769
789,249,0.0409404801052285,0.0221119892382714
1766,596,0.0979940808944426,0.0494927414382602
1903,521,0.0856626109832292,0.0533322123199372
1903,554,0.0910884577441631,0.0533322123199372
2446,687,0.112956264386715,0.0685499691721316
2067,497,0.0817165406116409,0.0579283672439886
1363,329,0.0540940480105229,0.0381985314724511
1861,484,0.0795790858270306,0.0521551482540216
1153,282,0.0463663268661624,0.0323132111428732
1498,581,0.0955277869121999,0.0419819516843226
672,260,0.0427490956922065,0.0188330250546494
823,340,0.0559026635975008,0.023064850624965
817,341,0.056067083196317,0.0228966986155485
1079,368,0.0605064123643538,0.0302393363600695
968,373,0.0613285103584347,0.027128524185864
653,291,0.0478461032555081,0.0183005436914971
869,416,0.0683985531075304,0.0243540160304916
1622,848,0.13942781979612,0.0454570932122639
956,472,0.0776060506412364,0.026792220167031
786,445,0.0731667214731996,0.0220279132335631
878,493,0.0810588622163762,0.0246062440446163
2300,675,0.110983229200921,0.0644582702763298
1097,469,0.0771127918447879,0.030743792388319
895,317,0.0521210128247287,0.0250826747379631
416,173,0.0284445905951989,0.0116585393195449
529,308,0.0506412364353831,0.0148254021635559
1074,394,0.0647813219335745,0.0300992096855557
889,283,0.0465307464649786,0.0249145227285466
1041,364,0.0598487339690891,0.0291743736337649
777,286,0.0470240052614272,0.0217756852194384
919,297,0.0488326208484051,0.0257552827756292
791,280,0.0460374876685301,0.0221680399080769
735,232,0.0381453469253535,0.0205986211535228
1598,545,0.0896086813548175,0.0447844851745978
662,305,0.0501479776389346,0.0185527717056219
574,217,0.0356790529431108,0.0160865422341797
791,255,0.0419269976981256,0.0221680399080769
864,308,0.0506412364353831,0.0242138893559778
921,314,0.0516277540282802,0.0258113334454347
3121,1046,0.171982900361723,0.0874670702314893
1472,476,0.0782637290365012,0.0412532929768511
2153,721,0.118546530746465,0.0603385460456252
1170,401,0.0659322591252877,0.0327896418362199
1292,414,0.0680697139098981,0.0362087326943557
927,371,0.0609996711608024,0.0259794854548512
1082,426,0.0700427490956922,0.0303234123647778
250,121,0.0198947714567576,0.00700633372568802
861,310,0.0509700756330155,0.0241298133512695
795,279,0.0458730680697139,0.0222801412476879
901,328,0.0539296284117067,0.0252508267473796
2739,841,0.138276882604406,0.076761392298638
1423,573,0.0942124301216705,0.0398800515666162
922,377,0.0619861887536994,0.0258393587803374
1502,808,0.132851035843473,0.0420940530239336
1214,464,0.076290693850707,0.034022756571941
900,382,0.0628082867477803,0.0252228014124769
819,426,0.0700427490956922,0.022952749285354
625,336,0.0552449852022361,0.0175158343142201
655,341,0.056067083196317,0.0183565943613026
1941,953,0.156691877671818,0.0543971750462418
1407,702,0.115422558368958,0.0394316462081722
608,245,0.0402828017099638,0.0170394036208733
2725,1035,0.170174284774745,0.0763690376099994
3538,1371,0.225419269976981,0.0991536348859369
2415,956,0.157185136468267,0.0676811837901463
1585,603,0.0991450180861559,0.0444201558208621
1583,749,0.123150279513318,0.0443641051510566
1162,558,0.0917461361394278,0.0325654391569979
1128,311,0.0511344952318316,0.0316125777703044
1673,464,0.076290693850707,0.0468863852923042
857,236,0.0388030253206182,0.0240177120116585
1422,370,0.0608352515619862,0.0398520262317135
1153,363,0.0596843143702729,0.0323132111428732
1159,283,0.0465307464649786,0.0324813631522897
1231,329,0.0540940480105229,0.0344991872652878
902,321,0.0527786912199934,0.0252788520822824
1484,427,0.0702071686945084,0.0415895969956841
234,77,0.0126603091088458,0.00655792836724399
694,228,0.0374876685300888,0.01944958242251
1062,343,0.0563959223939494,0.0297629056667227
900,295,0.0485037816507728,0.0252228014124769
1090,410,0.0674120355146333,0.0305476150439998
1043,371,0.0609996711608024,0.0292304243035704
1052,394,0.0647813219335745,0.0294826523176952
1348,455,0.0748109174613614,0.0377781514489098
783,223,0.0366655705360079,0.0219438372288549
986,277,0.0455442288720816,0.0276329802141136
1208,404,0.0664255179217363,0.0338546045625245
1176,382,0.0628082867477803,0.0329577938456365
811,274,0.045050970075633,0.0227285466061319
2542,725,0.11920420914173,0.0712404013227958
786,254,0.0417625780993094,0.0220279132335631
1332,331,0.0544228872081552,0.0373297460904658
782,217,0.0356790529431108,0.0219158118939521
1382,365,0.0600131535679053,0.0387310128356034
726,277,0.0455442288720816,0.020346393139398
1207,289,0.0475172640578757,0.0338265792276218
1091,281,0.0462019072673463,0.0305756403789025
2063,521,0.0856626109832292,0.0578162659043776
1978,568,0.0933903321275896,0.0554341124376436
2133,588,0.0966787241039132,0.0597780393475702
1140,304,0.0499835580401184,0.0319488817891374
1074,285,0.046859585662611,0.0300992096855557
567,190,0.031239723775074,0.0158903648898604
1000,412,0.0677408747122657,0.0280253349027521
823,302,0.049654718842486,0.023064850624965
1156,380,0.062479447550148,0.0323972871475814
819,288,0.0473528444590595,0.022952749285354
819,312,0.0512989148306478,0.022952749285354
751,250,0.0411048997040447,0.0210470265119668
892,314,0.0516277540282802,0.0249985987332549
1065,342,0.0562315027951332,0.029846981671431
1095,316,0.0519565932259125,0.0306877417185135
1305,411,0.0675764551134495,0.0365730620480915
1132,394,0.0647813219335745,0.0317246791099154
1266,500,0.0822097994080895,0.0354800739868841
1316,462,0.0759618546530746,0.0368813407320217
870,320,0.0526142716211772,0.0243820413653943
1020,338,0.0555738243998685,0.0285858416008071
1319,506,0.0831963170009865,0.03696541673673
902,368,0.0605064123643538,0.0252788520822824
1095,439,0.0721802038803025,0.0306877417185135
1524,529,0.0869779677737586,0.0427106103917942
1241,352,0.057875698783295,0.0347794406143153
1913,514,0.0845116737915159,0.0536124656689647
2782,715,0.117560013153568,0.0779664816994563
3707,1007,0.165570536007892,0.103889916484502
1161,368,0.0605064123643538,0.0325374138220952
1167,413,0.0679052943110819,0.0327055658315117
1077,339,0.0557382439986846,0.030183285690264
1134,415,0.0682341335087142,0.0317807297797209
1966,442,0.0726734626767511,0.0550978084188106
2028,535,0.0879644853666557,0.0568353791827812
1098,297,0.0488326208484051,0.0307718177232218
730,170,0.0279513317987504,0.020458494479009
1100,311,0.0511344952318316,0.0308278683930273
1502,429,0.0705360078921407,0.0420940530239336
1933,570,0.093719171325222,0.0541729723670198
2177,401,0.0659322591252877,0.0610111540832913
854,188,0.0309108845774416,0.0239336360069503
1120,323,0.0531075304176258,0.0313883750910823
1031,295,0.0485037816507728,0.0288941202847374
1100,334,0.0549161460046037,0.0308278683930273
880,250,0.0411048997040447,0.0246622947144218
1186,366,0.0601775731667215,0.033238047194664
2464,631,0.103748766853009,0.0690544252003811
2601,630,0.103584347254193,0.0728938960820582
2110,499,0.0820453798092733,0.0591334566448069
1073,292,0.0480105228543242,0.030071184350653
697,177,0.0291022689904637,0.0195336584272182
1640,447,0.073495560670832,0.0459615492405134
1168,358,0.058862216376192,0.0327335911664144
1222,298,0.0489970404472213,0.034246959251163
902,327,0.0537652088128905,0.0252788520822824
1144,362,0.0595198947714568,0.0320609831287484
1310,351,0.0577112791844788,0.0367131887226052
999,265,0.0435711936862874,0.0279973095678493
1083,255,0.0419269976981256,0.0303514376996805
1154,357,0.0586977967773759,0.0323412364777759
1240,355,0.0583689575797435,0.0347514152794126
1088,344,0.0565603419927655,0.0304915643741943
1256,361,0.0593554751726406,0.0351998206378566
1243,350,0.0575468595856626,0.0348354912841208
1581,387,0.0636303847418612,0.0443080544812511
2150,524,0.0861558697796777,0.060254470040917
1167,250,0.0411048997040447,0.0327055658315117
697,189,0.0310753041762578,0.0195336584272182
2048,600,0.0986517592897073,0.0573958858808363
1357,327,0.0537652088128905,0.0380303794630346
842,208,0.0341992765537652,0.0235973319881173
1463,367,0.0603419927655377,0.0410010649627263
2357,627,0.103091088457744,0.0660557143657867
1468,411,0.0675764551134495,0.0411411916372401
840,252,0.0414337389016771,0.0235412813183118
995,315,0.0517921736270964,0.0278852082282383
1753,490,0.0805656034199277,0.0491284120845244
1074,299,0.0491614600460375,0.0300992096855557
877,270,0.0443932916803683,0.0245782187097136
679,162,0.026635975008221,0.0190292023989687
707,192,0.0315685629727063,0.0198139117762457
818,236,0.0388030253206182,0.0229247239504512
902,221,0.0363367313383755,0.0252788520822824
1027,303,0.0498191384413022,0.0287820189451264
1056,322,0.0529431108188096,0.0295947536573062
1086,273,0.0448865504768168,0.0304355137043888
850,237,0.0389674449194344,0.0238215346673393
1296,399,0.0656034199276554,0.0363208340339667
999,315,0.0517921736270964,0.0279973095678493
760,247,0.0406116409075962,0.0212992545260916
1092,273,0.0448865504768168,0.0306036657138053
1408,389,0.0639592239394936,0.0394596715430749
1080,285,0.046859585662611,0.0302673616949723
716,167,0.0274580730023019,0.0200661397903705
1587,406,0.0667543571193686,0.0444762064906676
466,121,0.0198947714567576,0.0130598060646825
661,171,0.0281157513975666,0.0185247463707191
842,178,0.0292666885892798,0.0235973319881173
1247,347,0.0570536007892141,0.0349475926237319
702,225,0.0369944097336403,0.019673785101732
775,293,0.0481749424531404,0.0217196345496329
526,132,0.0217033870437356,0.0147413261588476
705,255,0.0419269976981256,0.0197578611064402
1147,324,0.053271950016442,0.0321450591334566
1182,340,0.0559026635975008,0.033125945855053
1406,362,0.0595198947714568,0.0394036208732694
1901,504,0.0828674778033542,0.0532761616501317
1283,277,0.0455442288720816,0.0359565046802309
1268,354,0.0582045379809273,0.0355361246566896
438,114,0.0187438342650444,0.0122750966874054
1197,355,0.0583689575797435,0.0335463258785942
1503,429,0.0705360078921407,0.0421220783588364
1051,352,0.057875698783295,0.0294546269827924
1003,329,0.0540940480105229,0.0281094109074603
913,226,0.0371588293324564,0.0255871307662127
1616,433,0.0711936862874055,0.0452889412028474
605,168,0.0276224926011181,0.016955327616165
1657,470,0.0772772114436041,0.0464379799338602
975,277,0.0455442288720816,0.0273247015301833
295,79,0.0129891483064781,0.00826747379631187
448,120,0.0197303518579415,0.0125553500364329
74,45,0.00739888194672805,0.00207387478280365
940,312,0.0512989148306478,0.026343814808587
1305,334,0.0549161460046037,0.0365730620480915
736,231,0.0379809273265373,0.0206266464884255
2865,683,0.11229858599145,0.0802925844963847
1210,286,0.0470240052614272,0.03391065523233
653,147,0.0241696810259783,0.0183005436914971
1938,507,0.0833607365998027,0.0543130990415335
1167,310,0.0509700756330155,0.0327055658315117
1799,476,0.0782637290365012,0.050417577490051
390,98,0.0161131206839855,0.0109298806120733
801,220,0.0361723117395594,0.0224482932571044
1068,270,0.0443932916803683,0.0299310576761392
2664,667,0.109667872410391,0.0746594921809316
899,228,0.0374876685300888,0.0251947760775741
1040,233,0.0383097665241697,0.0291463482988622
673,144,0.0236764222295298,0.0188610503895522
824,248,0.0407760605064124,0.0230928759598677
861,219,0.0360078921407432,0.0241298133512695
411,100,0.0164419598816179,0.0115184126450311
1211,265,0.0435711936862874,0.0339386805672328
1313,234,0.0384741861229859,0.0367972647273135
1339,263,0.0432423544886551,0.037525923434785
1417,302,0.049654718842486,0.0397118995571997
1071,204,0.0335415981585005,0.0300151336808475
487,118,0.0194015126603091,0.0136483380976403
2015,535,0.0879644853666557,0.0564710498290455
992,253,0.0415981585004933,0.0278011322235301
2184,960,0.157842814863532,0.0612073314276106
1567,697,0.114600460374877,0.0439156997926125
654,270,0.0443932916803683,0.0183285690263999
3511,1352,0.222295297599474,0.0983969508435626
497,197,0.0323906609667872,0.0139285914466678
3731,1511,0.248438013811246,0.104562524522168
862,334,0.0549161460046037,0.0241578386861723
238,93,0.0152910226899046,0.006670029706855
384,145,0.0238408418283459,0.0107617286026568
2092,796,0.130878000657678,0.0586290006165574
1065,484,0.0795790858270306,0.029846981671431
2768,1106,0.181848076290694,0.0775741270108178
2336,868,0.142716211772443,0.0654671823328289
1500,638,0.104899704044722,0.0420380023541281
1564,523,0.0859914501808616,0.0438316237879043
1318,542,0.089115422558369,0.0369373914018273
829,310,0.0509700756330155,0.0232330026343815
1054,352,0.057875698783295,0.0295387029875007
2919,1061,0.174449194343966,0.0818059525811334
414,160,0.0263071358105886,0.0116024886497394
1925,757,0.124465636303847,0.0539487696877978
709,311,0.0511344952318316,0.0198699624460512
819,340,0.0559026635975008,0.022952749285354
2926,1096,0.180203880302532,0.0820021299254526
2540,1052,0.17296941795462,0.0711843506529903
617,242,0.0397895429135153,0.017291631634998
662,299,0.0491614600460375,0.0185527717056219
761,325,0.0534363696152581,0.0213272798609943
1493,526,0.0864847089773101,0.0418418250098089
3646,1724,0.283459388359092,0.102180371055434
368,134,0.022032226241368,0.0103133232442128
761,256,0.0420914172969418,0.0213272798609943
735,261,0.0429135152910227,0.0205986211535228
1551,665,0.109339033212759,0.0434672944341685
1461,550,0.0904307793488984,0.0409450142929208
928,410,0.0674120355146333,0.0260075107897539
1660,637,0.104735284445906,0.0465220559385685
419,171,0.0281157513975666,0.0117426153242531
916,399,0.0656034199276554,0.0256712067709209
1282,516,0.0848405129891483,0.0359284793453282
632,224,0.0368299901348241,0.0177120116585393
2937,1652,0.271621177244328,0.0823104086093829
2202,1442,0.23709306149293,0.0617117874558601
1229,663,0.109010194015127,0.0344431365954823
1719,1017,0.167214731996054,0.0481755506978308
1489,983,0.161624465636304,0.0417297236701979
2048,1121,0.184314370272937,0.0573958858808363
1725,962,0.158171654061164,0.0483437027072474
751,396,0.0651101611312068,0.0210470265119668
415,209,0.0343636961525814,0.0116305139846421
410,152,0.0249917790200592,0.0114903873101284
949,439,0.0721802038803025,0.0265960428227117
1251,593,0.0975008220979941,0.0350596939633429
1322,666,0.109503452811575,0.0370494927414383
1257,296,0.0486682012495889,0.0352278459727594
1763,867,0.142551792173627,0.0494086654335519
965,224,0.0368299901348241,0.0270444481811558
282,213,0.0350213745478461,0.00790314444257609
3806,1252,0.205853337717856,0.106664424639874
3751,1539,0.253041762578099,0.105123031220223
2667,1131,0.185958566261098,0.0747435681856398
482,226,0.0371588293324564,0.0135082114231265
808,407,0.0669187767181848,0.0226444706014237
850,318,0.0522854324235449,0.0238215346673393
913,414,0.0680697139098981,0.0255871307662127
2609,1450,0.238408418283459,0.0731180987612802
1886,1036,0.170338704373561,0.0528557816265904
798,417,0.0685629727063466,0.0223642172523962
2269,1232,0.202564945741532,0.0635894848943445
911,463,0.0761262742518908,0.0255310800964072
601,267,0.0439000328839198,0.016843226276554
1581,881,0.144853666557054,0.0443080544812511
1649,807,0.132686616244656,0.0462137772546382
1077,536,0.0881289049654719,0.030183285690264
523,274,0.045050970075633,0.0146572501541393
1122,572,0.0940480105228543,0.0314444257608878
1675,932,0.153239066096679,0.0469424359621098
291,97,0.0159487010851694,0.00815537245670086
640,321,0.0527786912199934,0.0179362143377613
1698,937,0.15406116409076,0.047587018664873
727,305,0.0501479776389346,0.0203744184743008
1613,893,0.146826701742848,0.0452048651981391
2492,1429,0.23495560670832,0.0698391345776582
1588,791,0.130055902663598,0.0445042318255703
962,412,0.0677408747122657,0.0269603721764475
936,406,0.0667543571193686,0.026231713468976
1848,940,0.154554422887208,0.0517908189002859
2031,1241,0.204044722130878,0.0569194551874895
3136,1844,0.303189740217034,0.0878874502550305
2103,1217,0.20009865175929,0.0589372793004876
1820,977,0.160637948043407,0.0510061095230088
2719,1420,0.233475830318974,0.0762008856005829
1837,915,0.150443932916804,0.0514825402163556
1390,699,0.114929299572509,0.0389552155148254
1558,784,0.128904965471884,0.0436634717784878
1404,758,0.124630055902664,0.0393475702034639
1632,673,0.110654390003288,0.0457373465612914
1435,593,0.0975008220979941,0.0402163555854492
520,175,0.0287734297928313,0.0145731741494311
931,363,0.0596843143702729,0.0260915867944622
14,7,0.00115093719171325,0.000392354688638529
3,4,0.000657678395264716,8.40760047082563e-05
1535,631,0.103748766853009,0.0430188890757245
735,307,0.0504768168365669,0.0205986211535228
639,273,0.0448865504768168,0.0179081890028586
1115,516,0.0848405129891483,0.0312482484165686
3026,1899,0.312232818151924,0.0848046634157278
1124,608,0.0999671160802368,0.0315004764306933
981,386,0.063465965143045,0.0274928535395998
1518,805,0.132357777047024,0.0425424583823777
720,282,0.0463663268661624,0.0201782411299815
420,190,0.031239723775074,0.0117706406591559
871,269,0.0442288720815521,0.0244100667002971
994,363,0.0596843143702729,0.0278571828933356
228,106,0.017428477474515,0.00638977635782748
1047,554,0.0910884577441631,0.0293425256431814
1253,531,0.087306806971391,0.0351157446331484
859,432,0.0710292666885893,0.024073762681464
1139,658,0.108188096021046,0.0319208564542346
681,249,0.0409404801052285,0.0190852530687742
800,327,0.0537652088128905,0.0224202679222017
1234,577,0.0948701085169352,0.0345832632699961
771,357,0.0586977967773759,0.0216075332100219
574,267,0.0439000328839198,0.0160865422341797
834,305,0.0501479776389346,0.0233731293088952
635,283,0.0465307464649786,0.0177960876632476
1398,511,0.0840184149950674,0.0391794181940474
394,149,0.0244985202236107,0.0110419819516843
577,204,0.0335415981585005,0.016170618238888
1794,543,0.0892798421571851,0.0502774508155372
2120,672,0.110489970404472,0.0594137099938344
254,118,0.0194015126603091,0.00711843506529903
2054,758,0.124630055902664,0.0575640378902528
1665,553,0.0909240381453469,0.0466621826130822
85,30,0.00493258796448537,0.00238215346673393
666,289,0.0475172640578757,0.0186648730452329
669,269,0.0442288720815521,0.0187489490499411
1161,481,0.079085827030582,0.0325374138220952
1890,914,0.150279513317988,0.0529678829662014
491,287,0.0471884248602433,0.0137604394372513
520,199,0.0327195001644196,0.0145731741494311
2435,1250,0.205524498520224,0.0682416904882013
3870,2144,0.352515619861888,0.108458046073651
397,228,0.0374876685300888,0.0111260579563926
1764,1147,0.188589279842157,0.0494366907684547
1322,692,0.113778362380796,0.0370494927414383
3390,1752,0.288063137125945,0.0950058853203296
746,437,0.0718513646826702,0.0209068998374531
3397,1845,0.30335415981585,0.0952020626646488
1756,527,0.0866491285761263,0.0492124880892327
1237,370,0.0608352515619862,0.0346673392747043
514,161,0.0264715554094048,0.0144050221400146
1094,382,0.0628082867477803,0.0306597163836108
705,246,0.04044722130878,0.0197578611064402
442,131,0.0215389674449194,0.0123871980270164
727,290,0.0476816836566919,0.0203744184743008
637,221,0.0363367313383755,0.0178521383330531
788,306,0.0503123972377507,0.0220839639033686
855,387,0.0636303847418612,0.023961661341853
894,435,0.0715225254850378,0.0250546494030604
358,158,0.0259782966129563,0.0100330698951852
1349,588,0.0966787241039132,0.0378061767838126
867,352,0.057875698783295,0.0242979653606861
488,224,0.0368299901348241,0.013676363432543
489,202,0.0332127589608681,0.0137043887674458
606,274,0.045050970075633,0.0169833529510678
711,304,0.0499835580401184,0.0199260131158567
993,481,0.079085827030582,0.0278291575584328
561,251,0.0412693193028609,0.0157222128804439
783,321,0.0527786912199934,0.0219438372288549
651,240,0.0394607037158829,0.0182444930216916
534,228,0.0374876685300888,0.0149655288380696
626,228,0.0374876685300888,0.0175438596491228
559,229,0.037652088128905,0.0156661622106384
1123,417,0.0685629727063466,0.0314724510957906
921,461,0.0757974350542585,0.0258113334454347
675,247,0.0406116409075962,0.0189171010593577
1321,617,0.101446892469582,0.0370214674065355
830,368,0.0605064123643538,0.0232610279692842
634,242,0.0397895429135153,0.0177680623283448
1001,514,0.0845116737915159,0.0280533602376548
326,156,0.0256494574153239,0.00913625917829718
2165,1185,0.194837224597172,0.0606748500644583
1423,781,0.128411706675436,0.0398800515666162
973,413,0.0679052943110819,0.0272686508603778
1248,665,0.109339033212759,0.0349756179586346
2626,947,0.155705360078921,0.073594529454627
805,362,0.0595198947714568,0.0225603945967154
1655,898,0.147648799736929,0.0463819292640547
1745,789,0.129727063465965,0.0489042094053024
1161,420,0.0690562315027951,0.0325374138220952
2636,1334,0.219335744820783,0.0738747828036545
1594,625,0.102762249260112,0.0446723838349868
1280,510,0.0838539953962512,0.0358724286755227
703,311,0.0511344952318316,0.0197018104366347
2242,1002,0.164748438013811,0.0628328008519702
746,285,0.046859585662611,0.0209068998374531
1046,504,0.0828674778033542,0.0293145003082787
907,393,0.0646169023347583,0.0254189787567961
821,341,0.056067083196317,0.0230087999551595
835,314,0.0516277540282802,0.023401154643798
867,345,0.0567247615915817,0.0242979653606861
806,311,0.0511344952318316,0.0225884199316182
1341,559,0.091910555738244,0.0375819741045905
3335,1585,0.260605064123644,0.0934644919006782
874,368,0.0605064123643538,0.0244941427050053
952,362,0.0595198947714568,0.02668011882742
960,449,0.0738243998684643,0.026904321506642
1002,410,0.0674120355146333,0.0280813855725576
3586,1815,0.298421571851365,0.100498850961269
266,103,0.0169352186780664,0.00745473908413206
2054,1053,0.173133837553436,0.0575640378902528
248,84,0.013811246300559,0.00695028305588252
679,247,0.0406116409075962,0.0190292023989687
347,153,0.0251561986188754,0.00972479121125498
891,376,0.0618217691548833,0.0249705733983521
1839,537,0.0882933245642881,0.0515385908861611
538,159,0.0261427162117724,0.0150776301776806
1491,526,0.0864847089773101,0.0417857743400034
1801,737,0.121177244327524,0.0504736281598565
1178,330,0.054258467609339,0.033013844515442
833,270,0.0443932916803683,0.0233451039739925
645,198,0.0325550805656034,0.0180763410122751
865,587,0.096514304505097,0.0242419146908806
1107,590,0.0970075633015455,0.0310240457373466
764,478,0.0785925682341335,0.0214113558657026
636,408,0.067083196317001,0.0178241129981503
1095,570,0.093719171325222,0.0306877417185135
1082,637,0.104735284445906,0.0303234123647778
665,416,0.0683985531075304,0.0186368477103301
388,313,0.051463334429464,0.0108738299422678
573,242,0.0397895429135153,0.0160585168992769
528,253,0.0415981585004933,0.0147973768286531
531,256,0.0420914172969418,0.0148814528333614
493,206,0.0338704373561328,0.0138164901070568
376,194,0.0318974021703387,0.0105375259234348
896,334,0.0549161460046037,0.0251107000728659
862,354,0.0582045379809273,0.0241578386861723
1142,433,0.0711936862874055,0.0320049324589429
1720,713,0.117231173955936,0.0482035760327336
779,424,0.0697139098980599,0.0218317358892439
562,268,0.0440644524827359,0.0157502382153467
1075,453,0.074482078263729,0.0301272350204585
1009,556,0.0914172969417955,0.0282775629168769
478,265,0.0435711936862874,0.0133961100835155
806,458,0.0753041762578099,0.0225884199316182
1157,696,0.114436040776061,0.0324253124824842
654,264,0.0434067740874712,0.0183285690263999
953,371,0.0609996711608024,0.0267081441623227
964,663,0.109010194015127,0.027016422846253
648,378,0.0621506083525156,0.0181604170169834
3408,2003,0.329332456428806,0.0955103413485791
777,447,0.073495560670832,0.0217756852194384
237,149,0.0244985202236107,0.00664200437195225
705,268,0.0440644524827359,0.0197578611064402
381,159,0.0261427162117724,0.0106776525979485
3738,880,0.144689246958237,0.104758701866487
884,456,0.0749753370601776,0.0247743960540328
2355,978,0.160802367642223,0.0659996636959812
1428,494,0.0812232818151924,0.04002017824113
1135,465,0.0764551134495232,0.0318087551146236
2927,1538,0.252877342979283,0.0820301552603554
1260,415,0.0682341335087142,0.0353119219774676
1212,493,0.0810588622163762,0.0339667059021355
2847,1229,0.202071686945084,0.0797881284681352
236,153,0.0251561986188754,0.00661397903704949
1328,541,0.0889510029595528,0.0372176447508548
782,303,0.0498191384413022,0.0219158118939521
3212,777,0.127754028280171,0.0900173757076397
599,194,0.0318974021703387,0.0167871756067485
1079,394,0.0647813219335745,0.0302393363600695
1026,307,0.0504768168365669,0.0287539936102236
632,215,0.0353502137454785,0.0177120116585393
1113,356,0.0585333771785597,0.0311921977467631
1695,735,0.120848405129891,0.0475029426601648
374,180,0.0295955277869122,0.0104814752536293
1151,434,0.0713581058862216,0.0322571604730677
513,185,0.0304176257809931,0.0143769968051118
1146,506,0.0831963170009865,0.0321170337985539
839,335,0.0550805656034199,0.023513255983409
581,263,0.0432423544886551,0.016282719578499
662,292,0.0480105228543242,0.0185527717056219
584,231,0.0379809273265373,0.0163667955832072
131,73,0.0120026307135811,0.00367131887226052
2725,1544,0.25386386057218,0.0763690376099994
668,266,0.0437356132851036,0.0187209237150384
849,360,0.0591910555738244,0.0237935093324365
877,320,0.0526142716211772,0.0245782187097136
753,282,0.0463663268661624,0.0211030771817723
581,232,0.0381453469253535,0.016282719578499
3732,474,0.0779348898388688,0.104590549857071
562,237,0.0389674449194344,0.0157502382153467
494,209,0.0343636961525814,0.0138445154419595
415,163,0.0268003946070372,0.0116305139846421
800,355,0.0583689575797435,0.0224202679222017
978,447,0.073495560670832,0.0274087775348915
704,254,0.0417625780993094,0.0197298357715375
17,4,0.000657678395264716,0.000476430693346785
1257,579,0.0951989477145676,0.0352278459727594
6270,3595,0.591088457744163,0.175718849840256
451,172,0.0282801709963828,0.0126394260411412
314,117,0.0192370930614929,0.00879995515946416
996,441,0.0725090430779349,0.0279132335631411
502,180,0.0295955277869122,0.0140687181211815
494,242,0.0397895429135153,0.0138445154419595
1221,461,0.0757974350542585,0.0342189339162603
1028,409,0.0672476159158172,0.0288100442800291
847,348,0.0572180203880303,0.023737458662631
813,326,0.0536007892140743,0.0227845972759374
1287,450,0.0739888194672805,0.0360686060198419
2003,920,0.151266030910885,0.0561347458102124
1397,523,0.0859914501808616,0.0391513928591447
3591,1566,0.257481091746136,0.100638977635783
497,228,0.0374876685300888,0.0139285914466678
310,137,0.0225254850378165,0.00868785381985315
567,222,0.0365011509371917,0.0158903648898604
1086,387,0.0636303847418612,0.0304355137043888
1075,639,0.105064123643538,0.0301272350204585
1090,519,0.0853337717855968,0.0305476150439998
771,327,0.0537652088128905,0.0216075332100219
1309,357,0.0586977967773759,0.0366851633877025
